75.00 -281.79138352 
80.00 -248.45924607 
85.00 -221.20890616 
90.00 -197.74771214 
95.00 -178.30856116 
100.00 -161.53279152 
100.00 -161.53279152 
105.00 -147.54343492 
110.00 -134.94016905 
115.00 -123.57004418 
120.00 -113.71168650 
125.00 -104.92280063 
130.00 -97.02383917 
135.00 -89.88303072 
140.00 -83.38048944 
145.00 -77.43510928 
150.00 -71.99564146 
155.00 -67.01017016 
160.00 -62.42456861 
165.00 -58.19026385 
170.00 -54.27240547 
175.00 -50.63603142 
180.00 -47.24594542 
185.00 -44.08480190 
190.00 -41.13164524 
195.00 -38.36991776 
200.00 -35.77462931 
205.00 -33.33736456 
210.00 -31.04430986 
215.00 -28.88168184 
220.00 -26.83615616 
225.00 -24.90234189 
230.00 -23.07355377 
235.00 -21.33973957 
240.00 -19.69326883 
245.00 -18.12587205 
250.00 -16.63398400 
255.00 -15.21173017 
260.00 -13.85492604 
265.00 -12.55746243 
270.00 -11.31621756 
275.00 -10.12563143 
280.00 -8.98289434 
285.00 -7.88568892 
290.00 -6.83131427 
295.00 -5.81797264 
300.00 -4.84239231 
305.00 -3.90322945 
310.00 -2.99863694 
315.00 -2.12695828 
320.00 -1.28877687 
325.00 -0.48074956 
330.00 0.29911404 
335.00 1.05206191 
340.00 1.77899800 
345.00 2.48177165 
350.00 3.16110038 
355.00 3.81804095 
360.00 4.45381463 
365.00 5.07057941 
370.00 5.66792957 
375.00 6.24674057 
380.00 6.80803963 
385.00 7.35265490 
390.00 7.88108403 
395.00 8.39401445 
400.00 8.89196455 
405.00 9.37575433 
410.00 9.84589673 
415.00 10.30221220 
420.00 10.74576885 
425.00 11.17716220 
430.00 11.59696805 
435.00 12.00548491 
440.00 12.40290674 
445.00 12.79005289 
450.00 13.16700045 
455.00 13.53400218 
460.00 13.89145166 
465.00 14.23974170 
470.00 14.57922146 
475.00 14.91015868 
480.00 15.23255300 
485.00 15.54648191 
490.00 15.85251559 
495.00 16.15103172 
500.00 16.44229464 
